geneId,geneSymbol,DSI,DPI,PLI,protein_class_name,protein_class,NofDiseases,NofPmids
55717,WDR11,0.52,0.81,0.00,NULL,NULL,179,59
55729,ATF7IP,0.54,0.77,1.00,NULL,NULL,145,344
55737,VPS35,0.66,0.50,0.97,Transporter,DTO_05007405,66,83
55743,CHFR,0.63,0.50,0.00,Enzyme,DTO_05007624,56,66
55775,TDP1,0.61,0.54,0.00,Enzyme,DTO_05007624,70,50
55777,MBD5,0.58,0.81,1.00,NULL,NULL,120,51
55818,KDM3A,0.60,0.65,1.00,"Epigenetic regulator",DTO_05007378,77,59
55824,PAG1,0.51,0.81,0.02,NULL,NULL,174,217
55835,CENPJ,0.55,0.85,0.00,Enzyme,DTO_05007624,150,115
55850,USE1,0.59,0.77,0.00,NULL,NULL,89,66
55869,HDAC8,0.51,0.89,0.98,"Epigenetic regulator",DTO_05007378,236,112
55872,PBK,0.54,0.77,0.00,Kinase,DTO_03300101,121,106
55876,GSDMB,0.67,0.50,0.00,NULL,NULL,44,70
55894,DEFB103B,0.57,0.73,NULL,NULL,NULL,87,76
55902,ACSS2,0.51,0.81,0.00,Enzyme,DTO_05007624,188,234
55906,ZC4H2,0.56,0.73,0.91,NULL,NULL,151,69
55908,ANGPTL8,0.65,0.58,0.00,NULL,NULL,54,84
55937,APOM,0.59,0.77,0.00,NULL,NULL,82,86
55959,SULF2,0.60,0.62,0.01,Enzyme,DTO_05007624,75,55
56005,MYDGF,0.45,0.85,0.00,NULL,NULL,295,334
56034,PDGFC,0.62,0.69,0.99,Signaling,DTO_05007599,69,51
56172,ANKH,0.61,0.69,0.28,Transporter,DTO_05007405,89,73
56244,BTNL2,0.55,0.81,0.00,"Enzyme modulator",DTO_05007584,145,90
56288,PARD3,0.61,0.62,0.96,NULL,NULL,68,53
56339,METTL3,0.59,0.54,0.00,NULL,NULL,79,55
56477,CCL28,0.59,0.77,0.05,NULL,NULL,85,72
56606,SLC2A9,0.62,0.73,0.00,Transporter,DTO_05007405,74,131
56616,DIABLO,0.56,0.69,0.00,NULL,NULL,108,105
56648,EIF5A2,0.60,0.46,0.00,"Nucleic acid binding",DTO_05007557,67,54
56652,TWNK,0.52,0.69,0.00,Enzyme,DTO_05007624,245,136
56729,RETN,0.45,0.81,0.04,NULL,NULL,302,478
56731,SLC2A4RG,0.62,0.69,0.22,"Transcription factor",DTO_05007542,66,68
56848,SPHK2,0.55,0.73,0.00,Kinase,DTO_03300101,140,92
56902,PNO1,0.56,0.62,0.23,NULL,NULL,99,131
56925,LXN,0.63,0.62,0.00,NULL,NULL,63,53
56938,ARNTL2,0.64,0.65,0.00,"Transcription factor",DTO_05007542,41,50
56975,FAM20C,0.58,0.73,0.31,NULL,NULL,116,71
56994,CHPT1,0.47,0.85,0.00,Enzyme,DTO_05007624,253,366
56996,SLC12A9,0.45,0.77,0.00,Transporter,DTO_05007405,280,486
57007,ACKR3,0.43,0.89,0.39,"G-protein coupled receptor",DTO_02300001,400,629
57016,AKR1B10,0.55,0.77,0.00,Enzyme,DTO_05007624,130,111
57026,PDXP,0.53,0.73,0.26,Enzyme,DTO_05007624,149,323
57030,SLC17A7,0.64,0.31,1.00,Transporter,DTO_05007405,79,50
57045,TWSG1,0.62,0.69,0.01,NULL,NULL,57,53
57060,PCBP4,0.52,0.81,0.00,Enzyme,DTO_05007624,147,193
57096,RPGRIP1,0.55,0.65,0.00,"Enzyme modulator",DTO_05007584,121,52
57104,PNPLA2,0.51,0.85,0.00,Enzyme,DTO_05007624,199,218
57120,GOPC,0.56,0.65,0.00,NULL,NULL,103,101
57124,CD248,0.62,0.58,0.06,NULL,NULL,76,69
57126,CD177,0.60,0.65,NULL,NULL,NULL,75,73
57142,RTN4,0.62,0.69,0.45,NULL,NULL,71,64
57152,SLURP1,0.56,0.65,0.26,NULL,NULL,105,79
57154,SMURF1,0.60,0.62,0.61,Enzyme,DTO_05007624,70,52
57165,GJC2,0.59,0.69,0.01,"Cell-cell junction",DTO_05007527,115,60
57167,SALL4,0.49,0.77,1.00,"Transcription factor",DTO_05007542,245,150
57178,ZMIZ1,0.59,0.62,1.00,NULL,NULL,96,76
57190,SELENON,0.58,0.69,0.00,NULL,NULL,147,60
57192,MCOLN1,0.60,0.65,0.00,"Ion channel",DTO_01300327,102,103
57214,CEMIP,0.62,0.62,0.00,NULL,NULL,64,53
57216,VANGL2,0.59,0.62,0.84,NULL,NULL,78,51
57291,DANCR,0.60,0.62,NULL,NULL,NULL,65,62
57338,JPH3,0.61,0.54,1.00,NULL,NULL,90,61
57379,AICDA,0.46,0.89,0.00,Enzyme,DTO_05007624,265,346
57447,NDRG2,0.52,0.69,0.00,Enzyme,DTO_05007624,156,125
57459,GATAD2B,0.59,0.65,1.00,"Nucleic acid binding",DTO_05007557,136,50
57468,SLC12A5,0.57,0.65,1.00,Transporter,DTO_05007405,135,98
57486,NLN,0.60,0.73,0.00,Enzyme,DTO_05007624,74,59
57492,ARID1B,0.50,0.85,1.00,NULL,NULL,270,94
57498,KIDINS220,0.53,0.77,0.07,NULL,NULL,145,106
57506,MAVS,0.59,0.69,0.00,NULL,NULL,82,141
57508,INTS2,0.59,0.65,1.00,NULL,NULL,85,117
57521,RPTOR,0.63,0.69,1.00,NULL,NULL,60,54
57526,PCDH19,0.60,0.46,1.00,NULL,NULL,93,78
57532,NUFIP2,0.64,0.58,1.00,NULL,NULL,58,152
57534,MIB1,0.44,0.77,0.00,Enzyme,DTO_05007624,329,407
57556,SEMA6A,0.49,0.81,1.00,Signaling,DTO_05007599,211,264
57575,PCDH10,0.58,0.77,0.89,NULL,NULL,87,54
57582,KCNT1,0.61,0.31,0.00,"Ion channel",DTO_01300327,72,63
57591,MRTFA,0.57,0.62,1.00,NULL,NULL,99,117
57626,KLHL1,0.57,0.65,0.00,NULL,NULL,100,114
57650,CIP2A,0.52,0.81,0.00,NULL,NULL,141,154
57670,KIAA1549,0.62,0.35,0.99,NULL,NULL,64,55
57674,RNF213,0.63,0.54,0.00,NULL,NULL,59,104
57679,ALS2,0.65,0.42,0.00,NULL,NULL,84,68
57680,CHD8,0.66,0.58,1.00,NULL,NULL,66,66
57697,FANCM,0.54,0.73,0.00,Enzyme,DTO_05007624,147,54
57727,NCOA5,0.63,0.69,1.00,Receptor,DTO_05007575,53,51
57730,ANKRD36B,0.58,0.50,NULL,NULL,NULL,82,90
57761,TRIB3,0.57,0.69,0.00,Kinase,DTO_03300101,104,97
57787,MARK4,0.64,0.62,1.00,Kinase,DTO_03300101,73,50
57794,SUGP1,0.62,0.62,1.00,"Nucleic acid binding",DTO_05007557,72,68
57805,CCAR2,0.63,0.58,0.94,"Calcium-binding protein",DTO_05007616,56,50
57817,HAMP,0.43,0.85,0.01,NULL,NULL,377,765
57818,G6PC2,0.75,0.23,0.00,NULL,NULL,26,52
57819,LSM2,0.65,0.58,0.00,"Nucleic acid binding",DTO_05007557,42,62
57822,GRHL3,0.57,0.69,0.99,"Transcription factor",DTO_05007542,106,55
57823,SLAMF7,0.68,0.42,0.04,NULL,NULL,31,55
57862,ZNF410,0.59,0.77,0.35,"Transcription factor",DTO_05007542,75,76
58155,PTBP2,0.63,0.62,1.00,NULL,NULL,55,54
58157,NGB,0.63,0.46,0.00,Transporter,DTO_05007405,56,68
58191,CXCL16,0.50,0.77,0.00,Signaling,DTO_05007599,178,138
58484,NLRC4,0.56,0.77,0.00,NULL,NULL,145,72
58508,KMT2C,0.56,0.69,1.00,NULL,NULL,114,93
59067,IL21,0.44,0.77,0.63,NULL,NULL,321,452
59272,ACE2,0.48,0.77,1.00,Enzyme,DTO_05007624,253,383
59341,TRPV4,0.46,0.81,0.00,"Ion channel",DTO_01300327,422,237
59352,LGR6,0.50,0.92,0.00,"G-protein coupled receptor",DTO_02300001,209,247
60468,BACH2,0.54,0.73,1.00,NULL,NULL,130,100
60489,APOBEC3G,0.65,0.35,0.00,Enzyme,DTO_05007624,52,124
60495,HPSE2,0.59,0.69,0.00,Enzyme,DTO_05007624,81,62
60498,IGAN1,0.52,0.81,NULL,NULL,NULL,140,274
60528,ELAC2,0.67,0.35,0.00,NULL,NULL,40,56
60674,GAS5,0.50,0.81,NULL,NULL,NULL,184,220
60675,PROK2,0.56,0.77,0.01,Signaling,DTO_05007599,151,55
63826,SRR,0.62,0.69,0.01,Enzyme,DTO_05007624,58,70
63892,THADA,0.69,0.50,0.00,Receptor,DTO_05007575,47,67
63976,PRDM16,0.52,0.81,1.00,NULL,NULL,200,73
64006,ERVK-6,0.52,0.81,NULL,NULL,NULL,162,655
64072,CDH23,0.54,0.77,0.00,NULL,NULL,203,86
64083,GOLPH3,0.53,0.81,0.24,NULL,NULL,140,159
64093,SMOC1,0.57,0.85,0.01,"Calcium-binding protein",DTO_05007616,135,56
64102,TNMD,0.59,0.69,0.00,NULL,NULL,86,94
64109,CRLF2,0.62,0.54,0.00,Signaling,DTO_05007599,61,87
64115,VSIR,0.57,0.65,0.76,NULL,NULL,92,52
64116,SLC39A8,0.58,0.77,0.67,Transporter,DTO_05007405,138,84
64127,NOD2,0.42,0.92,0.00,Enzyme,DTO_05007624,434,1126
64132,XYLT2,0.57,0.81,0.93,NULL,NULL,138,64
64135,IFIH1,0.47,0.81,0.00,NULL,NULL,319,312
64167,ERAP2,0.62,0.58,0.00,Enzyme,DTO_05007624,58,52
64170,CARD9,0.57,0.65,0.00,NULL,NULL,103,103
64221,ROBO3,0.52,0.81,0.00,Receptor,DTO_05007575,154,236
64240,ABCG5,0.59,0.58,0.00,Transporter,DTO_05007405,108,102
64241,ABCG8,0.57,0.54,0.00,Transporter,DTO_05007405,116,118
64321,SOX17,0.56,0.62,0.88,"Transcription factor",DTO_05007542,113,83
64324,NSD1,0.51,0.77,1.00,"Epigenetic regulator",DTO_05007378,247,150
64374,SIL1,0.58,0.73,0.01,NULL,NULL,115,64
64399,HHIP,0.55,0.65,0.95,NULL,NULL,122,112
64421,DCLRE1C,0.54,0.81,0.00,NULL,NULL,150,106
64478,CSMD1,0.61,0.50,1.00,NULL,NULL,90,92
64581,CLEC7A,0.55,0.77,0.00,NULL,NULL,126,97
64689,GORASP1,0.43,0.85,0.02,NULL,NULL,369,523
64754,SMYD3,0.63,0.46,0.00,"Epigenetic regulator",DTO_05007378,57,73
64805,P2RY12,0.53,0.73,0.00,"G-protein coupled receptor",DTO_02300001,153,275
64806,IL25,0.53,0.85,0.00,NULL,NULL,139,150
64866,CDCP1,0.60,0.65,0.00,NULL,NULL,81,63
64919,BCL11B,0.57,0.73,0.99,"Transcription factor",DTO_05007542,123,108
65018,PINK1,0.52,0.77,0.00,Kinase,DTO_03300101,209,625
65059,RAPH1,0.59,0.65,1.00,Receptor,DTO_05007575,80,56
65065,NBEAL1,0.64,0.69,0.00,NULL,NULL,60,60
65078,RTN4R,0.60,0.69,0.96,NULL,NULL,75,76
65108,MARCKSL1,0.51,0.73,0.01,NULL,NULL,169,182
65125,WNK1,0.42,0.85,1.00,Kinase,DTO_03300101,460,630
65211,FRTS1,0.60,0.65,NULL,NULL,NULL,69,89
65217,PCDH15,0.60,0.58,0.00,NULL,NULL,94,94
65264,UBE2Z,0.60,0.65,0.94,NULL,NULL,82,62
65266,WNK4,0.64,0.54,0.00,Kinase,DTO_03300101,43,87
79001,VKORC1,0.60,0.73,0.16,Enzyme,DTO_05007624,89,122
79017,GGCT,0.55,0.81,0.00,NULL,NULL,108,108
79054,TRPM8,0.55,0.81,0.00,"Ion channel",DTO_01300327,127,148
79058,ASPSCR1,0.65,0.54,0.00,NULL,NULL,54,69
79068,FTO,0.49,0.89,0.00,NULL,NULL,286,750
79071,ELOVL6,0.62,0.73,0.97,Enzyme,DTO_05007624,51,54
79092,CARD14,0.55,0.85,0.00,NULL,NULL,126,145
79109,MAPKAP1,0.61,0.73,1.00,NULL,NULL,77,55
79139,DERL1,0.58,0.65,0.00,Receptor,DTO_05007575,85,62
79147,FKRP,0.51,0.73,0.00,NULL,NULL,248,131
79154,DHRS11,0.65,0.42,0.00,Enzyme,DTO_05007624,43,57
79158,GNPTAB,0.59,0.73,0.00,NULL,NULL,139,70
79187,FSD1,0.49,0.81,0.25,NULL,NULL,220,269
79444,BIRC7,0.62,0.50,0.00,"Enzyme modulator",DTO_05007584,59,58
79447,PAGR1,0.60,0.81,0.74,NULL,NULL,79,84
79577,CDC73,0.54,0.62,1.00,NULL,NULL,144,196
79581,SLC52A2,0.48,0.81,0.00,Transporter,DTO_05007405,261,218
79585,CORO7,0.63,0.69,0.00,"Cellular structure",DTO_05007530,70,95
79594,MUL1,0.47,0.81,0.00,NULL,NULL,241,515
79602,ADIPOR2,0.56,0.73,0.36,Receptor,DTO_05007575,103,123
79626,TNFAIP8L2,0.58,0.62,0.04,NULL,NULL,90,57
79628,SH3TC2,0.67,0.39,0.00,NULL,NULL,55,50
79648,MCPH1,0.54,0.85,0.00,"Nucleic acid binding",DTO_05007557,141,128
79651,RHBDF2,0.60,0.54,0.00,Enzyme,DTO_05007624,90,57
79665,DHX40,0.61,0.77,0.76,Enzyme,DTO_05007624,64,71
79679,VTCN1,0.53,0.69,0.00,"Enzyme modulator",DTO_05007584,139,126
79718,TBL1XR1,0.53,0.81,1.00,NULL,NULL,195,68
79727,LIN28A,0.52,0.73,0.02,"Nucleic acid binding",DTO_05007557,161,173
79728,PALB2,0.49,0.77,0.00,NULL,NULL,260,306
79738,BBS10,0.64,0.54,0.00,NULL,NULL,63,62
79801,SHCBP1,0.61,0.65,0.00,NULL,NULL,72,56
79813,EHMT1,0.46,0.81,1.00,"Epigenetic regulator",DTO_05007378,371,699
79823,CAMKMT,0.51,0.81,0.00,NULL,NULL,185,167
79923,NANOG,0.53,0.65,0.72,"Transcription factor",DTO_05007542,140,205
79947,DHDDS,0.47,0.89,0.25,Enzyme,DTO_05007624,308,341
79971,WLS,0.51,0.73,0.02,NULL,NULL,166,177
79977,GRHL2,0.59,0.73,1.00,"Transcription factor",DTO_05007542,85,53
80018,NAA25,0.60,0.69,1.00,Enzyme,DTO_05007624,81,94
80025,PANK2,0.56,0.81,0.00,Kinase,DTO_03300101,171,155
80149,ZC3H12A,0.58,0.65,0.14,"Nucleic acid binding",DTO_05007557,88,62
80150,ASRGL1,0.49,0.81,0.00,Enzyme,DTO_05007624,205,305
80184,CEP290,0.52,0.77,0.00,NULL,NULL,196,128
80196,RNF34,0.61,0.58,0.61,Enzyme,DTO_05007624,67,169
80204,FBXO11,0.60,0.69,1.00,Enzyme,DTO_05007624,93,278
80208,SPG11,0.58,0.54,0.00,NULL,NULL,139,91
80310,PDGFD,0.58,0.54,0.00,Signaling,DTO_05007599,94,66
80312,TET1,0.52,0.81,1.00,NULL,NULL,156,152
80316,PPP1R2C,0.48,0.85,NULL,"Enzyme modulator",DTO_05007584,231,375
80326,WNT10A,0.55,0.73,0.00,Signaling,DTO_05007599,136,85
80331,DNAJC5,0.65,0.50,0.81,NULL,NULL,52,50
80332,ADAM33,0.64,0.42,0.00,Enzyme,DTO_05007624,49,135
80339,PNPLA3,0.56,0.69,0.00,Enzyme,DTO_05007624,132,427
80347,COASY,0.55,0.65,0.00,Enzyme,DTO_05007624,125,92
80350,LPAL2,0.63,0.73,NULL,Enzyme,DTO_05007624,53,63
80380,PDCD1LG2,0.50,0.77,0.00,NULL,NULL,191,215
80381,CD276,0.51,0.73,0.00,"Enzyme modulator",DTO_05007584,169,181
80704,SLC19A3,0.61,0.69,0.10,Transporter,DTO_05007405,112,50
80781,COL18A1,0.45,0.81,0.00,NULL,NULL,323,438
80790,CMIP,0.68,0.58,1.00,"Transcription factor",DTO_05007542,54,57
80854,SETD7,0.63,0.62,0.00,"Epigenetic regulator",DTO_05007378,62,52
81031,SLC2A10,0.55,0.62,0.00,Transporter,DTO_05007405,135,79
81037,CLPTM1L,0.55,0.65,0.00,Enzyme,DTO_05007624,110,121
81557,MAGED4B,0.61,0.42,NULL,NULL,NULL,62,93
81607,NECTIN4,0.60,0.54,0.84,NULL,NULL,77,54
81608,FIP1L1,0.58,0.58,0.79,NULL,NULL,111,126
81631,MAP1LC3B,0.51,0.85,0.00,"Cellular structure",DTO_05007530,167,162
81704,DOCK8,0.58,0.73,0.00,"Enzyme modulator",DTO_05007584,112,90
81793,TLR10,0.59,0.65,0.00,NULL,NULL,71,60
83478,ARHGAP24,0.46,0.81,0.00,NULL,NULL,273,446
83552,MFRP,0.62,0.54,0.00,Enzyme,DTO_05007624,63,50
83595,SOX7,0.60,0.58,0.00,"Transcription factor",DTO_05007542,75,57
83596,BCL2L12,0.61,0.65,0.00,NULL,NULL,67,54
83605,CCM2,0.64,0.39,0.01,NULL,NULL,50,72
83666,PARP9,0.55,0.81,0.00,NULL,NULL,116,140
83667,SESN2,0.51,0.81,0.00,Enzyme,DTO_05007624,169,203
83716,CRISPLD2,0.59,0.77,0.00,"Immune response",DTO_05007608,81,74
83737,ITCH,0.56,0.77,1.00,Enzyme,DTO_05007624,123,53
83853,ROPN1L,0.62,0.69,0.00,NULL,NULL,62,52
83856,FSD1L,0.49,0.81,0.23,NULL,NULL,216,265
83959,SLC4A11,0.67,0.39,0.00,Transporter,DTO_05007405,42,60
83985,SPNS1,0.72,0.39,0.02,Transporter,DTO_05007405,38,95
83990,BRIP1,0.51,0.73,0.00,Enzyme,DTO_05007624,194,190
83998,REG4,0.62,0.39,0.00,NULL,NULL,67,62
84000,TMPRSS13,0.55,0.85,0.00,Enzyme,DTO_05007624,116,139
84059,ADGRV1,0.57,0.73,0.00,"G-protein coupled receptor",DTO_02300001,125,77
84061,MAGT1,0.55,0.77,0.96,Transporter,DTO_05007405,120,125
84062,DTNBP1,0.59,0.62,0.00,NULL,NULL,93,199
84106,PRAM1,0.70,0.46,0.00,NULL,NULL,27,135
84148,KAT8,0.59,0.65,0.22,NULL,NULL,80,60
84152,PPP1R1B,0.62,0.50,0.24,"Enzyme modulator",DTO_05007584,82,96
84159,ARID5B,0.64,0.50,1.00,"Transcription factor",DTO_05007542,56,71
84168,ANTXR1,0.58,0.73,0.99,Receptor,DTO_05007575,137,60
84182,MINDY4,0.54,0.73,0.00,NULL,NULL,122,111
84260,TCHP,0.57,0.69,0.00,NULL,NULL,90,118
84268,RPAIN,0.62,0.69,0.00,NULL,NULL,60,54
84295,PHF6,0.58,0.69,1.00,"Nucleic acid binding",DTO_05007557,122,53
84312,BRMS1L,0.67,0.35,0.06,NULL,NULL,38,58
84433,CARD11,0.58,0.62,1.00,NULL,NULL,89,91
84441,MAML2,0.59,0.58,1.00,"Transcription factor",DTO_05007542,79,105
84444,DOT1L,0.60,0.69,1.00,"Epigenetic regulator",DTO_05007378,79,114
84447,SYVN1,0.60,0.73,1.00,NULL,NULL,79,59
84549,MAK16,0.57,0.62,0.96,NULL,NULL,96,128
84557,MAP1LC3A,0.61,0.65,0.03,"Cellular structure",DTO_05007530,67,60
84618,NT5C1A,0.62,0.65,0.00,NULL,NULL,63,77
84627,ZNF469,0.58,0.77,0.72,NULL,NULL,101,55
84634,KISS1R,0.52,0.77,0.44,"G-protein coupled receptor",DTO_02300001,195,141
84650,EBPL,0.62,0.58,0.00,Enzyme,DTO_05007624,76,81
84654,SPZ1,0.51,0.77,NULL,NULL,NULL,173,153
84676,TRIM63,0.62,0.54,0.00,NULL,NULL,73,68
84680,ACCS,0.52,0.73,0.00,Enzyme,DTO_05007624,161,213
84717,HDGFL2,0.72,0.27,0.77,Signaling,DTO_05007599,29,67
84740,AFAP1-AS1,0.57,0.54,NULL,NULL,NULL,80,67
84868,HAVCR2,0.45,0.81,0.04,NULL,NULL,299,376
84870,RSPO3,0.65,0.42,0.09,NULL,NULL,64,54
84876,ORAI1,0.52,0.81,0.00,"Ion channel",DTO_01300327,195,145
84894,LINGO1,0.68,0.39,0.99,Receptor,DTO_05007575,44,57
84896,ATAD1,0.55,0.69,0.00,NULL,NULL,126,168
84939,PWWP3A,0.64,0.39,0.00,NULL,NULL,49,68
84959,UBASH3B,0.56,0.77,0.00,NULL,NULL,104,80
85320,ABCC11,0.57,0.77,0.00,Transporter,DTO_05007405,91,76
85358,SHANK3,0.55,0.73,1.00,NULL,NULL,169,170
85363,TRIM5,0.70,0.39,0.00,NULL,NULL,38,75
85480,TSLP,0.49,0.81,0.00,NULL,NULL,220,359
89780,WNT3A,0.53,0.77,0.96,Signaling,DTO_05007599,141,143
89782,LMLN,0.53,0.85,0.00,Enzyme,DTO_05007624,138,156
90167,FRMD7,0.68,0.46,0.73,NULL,NULL,31,51
90627,STARD13,0.64,0.54,0.00,NULL,NULL,60,61
90678,LRSAM1,0.64,0.50,0.00,NULL,NULL,63,91
90865,IL33,0.41,0.89,0.00,NULL,NULL,487,766
90993,CREB3L1,0.60,0.62,0.98,NULL,NULL,88,52
91147,TMEM67,0.51,0.77,0.00,NULL,NULL,215,61
91543,RSAD2,0.64,0.58,0.00,NULL,NULL,50,53
91544,UBXN11,0.66,0.54,0.00,NULL,NULL,41,62
91752,ZNF804A,0.65,0.65,0.01,NULL,NULL,53,129
91833,WDR20,0.60,0.77,0.92,NULL,NULL,77,55
92086,GGTLC1,0.56,0.73,0.00,Enzyme,DTO_05007624,105,154
92140,MTDH,0.49,0.77,0.33,NULL,NULL,200,311
92737,DNER,0.49,0.77,0.19,NULL,NULL,203,294
93649,MYOCD,0.62,0.62,0.33,NULL,NULL,79,57
93659,CGB5,0.58,0.65,0.03,NULL,NULL,83,83
93986,FOXP2,0.55,0.81,1.00,NULL,NULL,165,183
94025,MUC16,0.48,0.81,0.00,NULL,NULL,236,554
94081,SFXN1,0.60,0.73,0.00,Transporter,DTO_05007405,73,69
94103,ORMDL3,0.67,0.42,0.78,NULL,NULL,35,97
94115,CGB8,0.59,0.65,0.02,NULL,NULL,79,76
94233,OPN4,0.58,0.77,0.00,"G-protein coupled receptor",DTO_02300001,87,84
94234,FOXQ1,0.61,0.62,0.62,"Transcription factor",DTO_05007542,67,58
94241,TP53INP1,0.60,0.65,0.00,NULL,NULL,72,75
112398,EGLN2,0.60,0.73,0.72,NULL,NULL,68,54
112399,EGLN3,0.58,0.65,0.01,NULL,NULL,97,81
112476,PRRT2,0.45,0.81,0.58,NULL,NULL,353,400
112597,CYTOR,0.57,0.58,NULL,NULL,NULL,90,75
112744,IL17F,0.48,0.81,0.04,NULL,NULL,236,250
113130,CDCA5,0.56,0.81,0.00,NULL,NULL,105,94
113235,SLC46A1,0.61,0.73,0.02,Transporter,DTO_05007405,97,72
113451,AZIN2,0.50,0.81,0.00,Enzyme,DTO_05007624,187,246
114086,DBA2,0.60,0.73,NULL,NULL,NULL,74,78
114131,UCN3,0.59,0.73,0.04,NULL,NULL,82,140
114327,EFHC1,0.66,0.23,0.00,NULL,NULL,52,58
114548,NLRP3,0.36,0.96,0.00,NULL,NULL,805,1611
114609,TIRAP,0.60,0.77,0.00,NULL,NULL,74,59
114757,CYGB,0.58,0.58,0.10,NULL,NULL,88,60
114907,FBXO32,0.64,0.62,1.00,NULL,NULL,68,65
115004,CGAS,0.71,0.54,0.00,NULL,NULL,40,58
115352,FCRL3,0.61,0.77,0.00,"Cell adhesion",DTO_05007620,62,84
115650,TNFRSF13C,0.54,0.73,0.27,NULL,NULL,127,88
115908,CTHRC1,0.56,0.69,0.00,Enzyme,DTO_05007624,105,65
116085,SLC22A12,0.65,0.54,0.00,Transporter,DTO_05007405,43,105
116442,RAB39B,0.62,0.62,0.83,NULL,NULL,90,79
116519,APOA5,0.59,0.62,0.00,NULL,NULL,107,305
116833,ANIB1,0.61,0.50,NULL,NULL,NULL,62,116
116844,LRG1,0.56,0.73,0.10,NULL,NULL,109,64
117195,MRGPRX3,0.53,0.92,NULL,"G-protein coupled receptor",DTO_02300001,167,214
117196,MRGPRX4,0.53,0.92,NULL,"G-protein coupled receptor",DTO_02300001,166,214
117581,TWIST2,0.52,0.73,0.56,"Transcription factor",DTO_05007542,198,85
118429,ANTXR2,0.57,0.81,0.09,Receptor,DTO_05007575,143,90
118471,PRAP1,0.62,0.62,0.03,NULL,NULL,59,56
120227,CYP2R1,0.56,0.73,0.00,NULL,NULL,139,84
120892,LRRK2,0.51,0.81,0.00,Kinase,DTO_03300101,231,1189
121256,TMEM132D,0.62,0.69,1.00,NULL,NULL,59,90
121278,TPH2,0.55,0.65,0.00,NULL,NULL,137,221
121504,H4-16,0.54,0.69,0.02,"Nucleic acid binding",DTO_05007557,122,102
122664,TPPP2,0.60,0.73,0.02,"Cellular structure",DTO_05007530,76,58
124540,MSI2,0.59,0.58,0.99,NULL,NULL,80,56
128674,PROKR2,0.54,0.73,0.00,"G-protein coupled receptor",DTO_02300001,164,68
129831,RBM45,0.38,0.85,0.00,NULL,NULL,557,1610
130497,OSR1,0.60,0.62,0.86,"Transcription factor",DTO_05007542,77,62
131450,CD200R1,0.62,0.77,0.00,NULL,NULL,70,59
133482,SLCO6A1,0.41,0.89,0.00,Transporter,DTO_05007405,449,862
133522,PPARGC1B,0.57,0.73,0.50,"Transcription factor",DTO_05007542,102,119
134391,GPR151,0.53,0.92,0.00,"G-protein coupled receptor",DTO_02300001,169,218
137196,CCDC26,0.65,0.62,NULL,NULL,NULL,60,62
137529,CKS1BP7,0.61,0.58,NULL,NULL,NULL,63,50
138428,PTRH1,0.66,0.46,0.00,NULL,NULL,39,51
139285,AMER1,0.57,0.65,0.85,NULL,NULL,134,56
139818,DOCK11,0.61,0.73,0.01,"Enzyme modulator",DTO_05007584,57,53
140683,BPIFA2,0.61,0.81,0.00,NULL,NULL,80,64
140690,CTCFL,0.60,0.69,0.00,"Transcription factor",DTO_05007542,75,71
140691,TRIM69,0.61,0.73,0.00,NULL,NULL,63,57
140767,NRSN1,0.60,0.73,0.00,NULL,NULL,76,195
140805,HT,0.51,0.73,NULL,NULL,NULL,170,254
140821,RSS,0.58,0.69,NULL,NULL,NULL,103,171
140885,SIRPA,0.59,0.77,0.67,Signaling,DTO_05007599,82,61
143689,PIWIL4,0.58,0.69,0.00,NULL,NULL,83,89
144125,OR2AG1,0.58,0.81,0.00,"G-protein coupled receptor",DTO_02300001,100,95
145270,PRIMA1,0.60,0.62,0.63,NULL,NULL,69,58
145624,PWAR1,0.49,0.77,NULL,NULL,NULL,246,197
146059,CDAN1,0.61,0.73,0.00,NULL,NULL,77,85
146433,IL34,0.56,0.77,0.55,NULL,NULL,103,76
148022,TICAM1,0.59,0.85,NULL,NULL,NULL,73,62
148738,HJV,0.62,0.65,0.00,NULL,NULL,71,109
149233,IL23R,0.47,0.77,0.00,Signaling,DTO_05007599,306,455
149420,PDIK1L,0.53,0.77,0.26,Kinase,DTO_03300101,138,140
150094,SIK1,0.54,0.73,0.94,Kinase,DTO_03300101,157,69
151056,PLB1,0.49,0.85,0.00,NULL,NULL,219,299
151306,GPBAR1,0.55,0.73,0.00,"G-protein coupled receptor",DTO_02300001,122,103
151393,RMDN2,0.53,0.77,0.00,NULL,NULL,137,161
151888,BTLA,0.59,0.58,0.02,NULL,NULL,74,56
152831,KLB,0.65,0.50,0.04,Enzyme,DTO_05007624,53,50
153090,DAB2IP,0.59,0.54,1.00,"Enzyme modulator",DTO_05007584,82,97
157680,VPS13B,0.58,0.77,0.00,NULL,NULL,158,82
158506,CBLL2,0.48,0.81,NULL,Enzyme,DTO_05007624,235,507
160140,C11orf65,0.67,0.46,0.00,NULL,NULL,45,238
161742,SPRED1,0.64,0.58,0.97,Receptor,DTO_05007575,58,56
162514,TRPV3,0.61,0.58,0.00,"Ion channel",DTO_01300327,73,50
164656,TMPRSS6,0.58,0.65,0.00,Enzyme,DTO_05007624,113,139
165140,OXER1,0.53,0.92,0.00,"G-protein coupled receptor",DTO_02300001,169,222
168400,DDX53,0.57,0.85,0.66,NULL,NULL,117,347
